Date,avg_temp_max,avg_temp_min,avg_humidity_max,avg_humidity_min,crop_diseases
19-12-21,17,2.5,94,41,Early Blight
20-12-21,17.7,2.6,94,43,Early Blight
21-12-21,18.4,5.1,96,48,Early Blight
22-12-21,18.5,5.1,100,54,Early Blight
23-12-21,19.4,6.9,95,45,Early Blight
24-12-21,19.4,5.9,96,51,Early Blight
25-12-21,19.2,5.7,98,59,Early Blight
26-12-21,18.4,8,100,66,Early Blight
27-12-21,18.4,7.6,99,61,Early Blight
28-12-21,18.6,5.3,96,47,Early Blight
29-12-21,17.7,4.3,96,41,Early Blight
30-12-21,18.2,6.2,86,44,Healthy
31-12-21,18.2,4.8,94,48,Early Blight
01-01-22,18.4,6.3,90,47,Healthy
02-01-22,18.8,5.3,92,42,Early Blight
03-01-22,19.7,7.1,90,44,Healthy
04-01-22,16.3,11.3,94,67,Late Blight
05-01-22,14.2,10.6,98,90,Late Blight
06-01-22,16.6,10.4,97,70,Late Blight
07-01-22,15,11.8,94,85,Late Blight
08-01-22,16,6.3,96,64,Early Blight
09-01-22,16,6.7,99,62,Early Blight
10-01-22,16.1,5.9,99,60,Early Blight
11-01-22,16.9,5.8,100,62,Early Blight
12-01-22,18.1,6.2,97,53,Early Blight
13-01-22,17.7,6.1,100,56,Early Blight
14-01-22,16.6,3.9,100,69,Early Blight
15-01-22,14.9,4.9,100,75,Early Blight
16-01-22,14.4,6,100,73,Early Blight
17-01-22,15.7,5.6,100,68,Early Blight
18-01-22,16.5,6,100,71,Early Blight
19-01-22,15.9,9,100,77,Early Blight
20-01-22,16.8,7.6,100,66,Early Blight
21-01-22,16.7,6.1,100,64,Early Blight
22-01-22,13.6,10.2,99,80,Early Blight
23-01-22,15.4,9,99,63,Late Blight
24-01-22,15.3,6.4,100,71,Early Blight
25-01-22,16.4,6.6,100,57,Early Blight
26-01-22,17.2,5.1,93,46,Early Blight
27-01-22,17.9,4.4,91,45,Early Blight
28-01-22,18,4.4,92,47,Early Blight
29-01-22,19.1,6.4,94,47,Early Blight
30-01-22,19.7,6.7,95,52,Early Blight
31-01-22,20,7.9,98,53,Early Blight
01-02-22,20.8,6.6,99,48,Early Blight
02-02-22,19.2,6,93,53,Early Blight
03-02-22,13.1,5,99,66,Early Blight
04-02-22,16.6,4.7,100,59,Early Blight
05-02-22,17.3,5.4,100,59,Early Blight
06-02-22,18,6.8,100,59,Early Blight
07-02-22,20.2,8.2,97,50,Early Blight
08-02-22,21.1,7.3,98,43,Early Blight
09-02-22,20.1,7.2,89,46,Healthy
10-02-22,20.7,7.6,88,41,Healthy
11-02-22,21,6.5,89,40,Healthy
12-02-22,21.5,7.5,94,42,Early Blight
13-02-22,22.3,8,94,43,Early Blight
14-02-22,22.8,9.3,93,40,Late Blight
15-02-22,22.7,9.4,93,43,Late Blight
16-02-22,22.5,8.9,96,41,Early Blight
17-02-22,22.7,8.9,92,40,Early Blight
18-02-22,21.9,8.7,92,42,Early Blight
19-02-22,23.1,8.6,96,35,Early Blight
20-02-22,23.9,10.1,70,27,Late Blight
21-02-22,24.4,8.9,78,30,Healthy
22-02-22,24.5,11.2,100,44,Early Blight
23-02-22,21.8,10,97,46,Late Blight
24-02-22,22.1,10,98,47,Late Blight
25-02-22,20.7,11.6,95,59,Late Blight
26-02-22,16.6,7.7,96,76,Early Blight
27-02-22,20.5,8.1,95,49,Early Blight
28-02-22,21.7,8.1,91,38,Early Blight
01-03-22,22.2,11.3,94,53,Late Blight
02-03-22,23.6,11.6,95,46,Late Blight
03-03-22,19,10.9,100,71,Early Blight
04-03-22,22.6,11.6,100,51,Early Blight
05-03-22,25.1,11.6,90,39,Late Blight
06-03-22,25.2,14,90,52,Late Blight
07-03-22,25.1,14.2,88,45,Healthy
08-03-22,27.3,13.5,88,37,Healthy
09-03-22,27.4,12.8,91,32,Early Blight
10-03-22,28,14.4,84,36,Healthy
11-03-22,29.3,13.4,81,28,Healthy
12-03-22,31.3,13.6,86,26,Healthy
13-03-22,32.2,17.3,91,34,Early Blight
14-03-22,34.1,16.3,96,33,Early Blight
15-03-22,33.5,18.8,96,38,Early Blight
16-03-22,36,19.6,85,26,Healthy
17-03-22,36.5,20,87,27,Healthy
18-03-22,34.2,21.2,84,41,Healthy
19-03-22,34.5,20.6,91,36,Early Blight
20-03-22,33.8,17.6,91,32,Early Blight
21-03-22,34.1,19.2,78,24,Healthy
22-03-22,33.9,18.2,78,24,Healthy
23-03-22,33.3,17.3,80,28,Healthy
24-03-22,32.5,17.6,73,29,Healthy
25-03-22,33,16.9,64,21,Healthy
26-03-22,34.4,16.3,65,21,Healthy
27-03-22,34.6,16.2,64,20,Healthy
28-03-22,34.6,18.5,76,26,Healthy
29-03-22,36,17.6,83,21,Healthy
30-03-22,36.2,17.8,79,19,Healthy
31-03-22,35.7,18.2,80,20,Healthy
01-04-22,36.1,17.5,63,13,Healthy
02-04-22,36.7,17.2,59,13,Healthy
03-04-22,36.3,18.1,74,15,Healthy
04-04-22,36.6,20.3,61,12,Healthy
05-04-22,37.5,20.2,47,11,Healthy
06-04-22,38.5,20.6,46,10,Healthy
07-04-22,39.3,18.5,60,9,Healthy
08-04-22,39.6,19.4,55,12,Healthy
09-04-22,40.5,20.7,58,11,Healthy
10-04-22,40.2,20.7,59,11,Healthy
11-04-22,41.2,21.4,52,10,Healthy
12-04-22,39.6,22.3,45,12,Healthy
13-04-22,38.3,19.9,42,11,Healthy
14-04-22,37.8,20.6,47,7,Healthy
15-04-22,36.4,20.6,52,15,Healthy
16-04-22,38,21.5,48,12,Healthy
17-04-22,38.4,20.9,50,11,Healthy
18-04-22,40.1,21.6,55,12,Healthy
19-04-22,40,23.8,40,13,Healthy
20-04-22,38.8,23.6,45,15,Healthy
21-04-22,38.6,21.9,49,13,Healthy
22-04-22,35.9,20.2,58,17,Healthy
23-04-22,36.5,21.8,47,14,Healthy
24-04-22,37.9,21,47,15,Healthy
25-04-22,36.9,22.3,44,16,Healthy
26-04-22,39.4,22.5,44,12,Healthy
27-04-22,39.8,21.9,44,13,Healthy
28-04-22,42.4,23.4,45,10,Healthy
29-04-22,42.9,24.2,39,10,Healthy
30-04-22,42.1,24.2,46,10,Healthy
01-05-22,41.6,24.2,51,12,Healthy
02-05-22,41.4,26.2,52,14,Healthy
03-05-22,40,26.4,58,13,Healthy
04-05-22,35.1,22.3,75,32,Healthy
05-05-22,37.4,22.5,72,18,Healthy
06-05-22,38,23.5,51,17,Healthy
07-05-22,38.8,22.9,59,17,Healthy
08-05-22,40.9,23.5,49,14,Healthy
09-05-22,40.8,26.3,59,19,Healthy
10-05-22,39.9,25.6,61,21,Healthy
11-05-22,41.6,26,62,17,Healthy
12-05-22,42.9,26.9,50,12,Healthy
13-05-22,42.7,24.9,44,12,Healthy
14-05-22,44.3,25.5,50,9,Healthy
15-05-22,43.5,26.1,30,11,Healthy
16-05-22,41.2,26.1,45,14,Healthy
17-05-22,40.1,26.2,45,13,Healthy
18-05-22,41.1,26.1,42,13,Healthy
19-05-22,43.5,26.3,39,12,Healthy
20-05-22,42.9,25.7,39,9,Healthy
21-05-22,40.8,25.7,44,9,Healthy
22-05-22,40.7,25.2,42,11,Healthy
23-05-22,33.4,20.4,79,33,Healthy
24-05-22,32.4,21.4,75,34,Healthy
25-05-22,36,21.3,77,24,Healthy
26-05-22,38,24.1,59,24,Healthy
27-05-22,40.7,25.9,59,20,Healthy
28-05-22,41,28.1,63,24,Healthy
29-05-22,40.1,26.8,69,16,Healthy
30-05-22,38.7,25.7,60,24,Healthy
31-05-22,40.5,25.4,61,14,Healthy
01-06-22,40.8,24.8,51,13,Healthy
02-06-22,42.1,25.7,41,10,Healthy
03-06-22,42.5,25.6,48,9,Healthy
04-06-22,42.9,25.2,34,7,Healthy
05-06-22,43.9,26.8,28,8,Healthy
06-06-22,44.4,26,40,8,Healthy
07-06-22,44.7,28.5,29,8,Healthy
08-06-22,44,28.7,28,9,Healthy
09-06-22,44.6,28.8,38,9,Healthy
10-06-22,42.6,30.7,33,11,Healthy
11-06-22,41.9,30.8,49,13,Healthy
12-06-22,42.5,29.4,40,16,Healthy
13-06-22,43.9,30,37,15,Healthy
14-06-22,44,31.3,47,14,Healthy
15-06-22,44.2,31.7,46,14,Healthy
16-06-22,41.9,27,72,17,Healthy
17-06-22,33.5,25.6,88,51,Healthy
18-06-22,32.3,22.4,94,57,Early Blight
19-06-22,32.4,22.1,94,50,Early Blight
20-06-22,33,24.1,86,41,Healthy
21-06-22,27.3,20,96,73,Early Blight
22-06-22,32.3,21.9,94,48,Early Blight
23-06-22,34.6,23.4,86,37,Healthy
24-06-22,36.2,23.7,72,31,Healthy
25-06-22,38.2,24.3,72,24,Healthy
26-06-22,38.8,26.8,67,31,Healthy
27-06-22,38.7,28.9,68,39,Healthy
28-06-22,40.5,30.7,68,31,Healthy
29-06-22,42.2,30.6,70,27,Healthy
30-06-22,38,25.3,95,47,Healthy
01-07-22,31.2,25.4,96,65,Early Blight
02-07-22,34.7,26.7,84,54,Healthy
03-07-22,34.4,26.5,92,59,Early Blight
04-07-22,36.2,27.4,92,51,Healthy
05-07-22,37.8,27.9,94,47,Healthy
06-07-22,36.4,28.2,88,55,Healthy
07-07-22,36,27.3,90,53,Healthy
08-07-22,36.1,27.4,91,54,Healthy
09-07-22,37.2,27.4,88,52,Healthy
10-07-22,33,26.4,92,63,Early Blight
11-07-22,35.4,27,92,52,Healthy
12-07-22,36.7,26.3,88,51,Healthy
13-07-22,36.4,26.9,89,52,Healthy
14-07-22,33.1,26,94,61,Early Blight
15-07-22,30.4,25.6,93,68,Early Blight
16-07-22,35.8,26.9,92,50,Healthy
17-07-22,33.3,25.8,91,59,Early Blight
18-07-22,35.6,26.4,91,50,Healthy
19-07-22,36.7,26.1,93,50,Healthy
20-07-22,34.4,25.4,97,62,Early Blight
21-07-22,30.8,25.1,96,73,Early Blight
22-07-22,32.9,25.5,97,65,Early Blight
23-07-22,32.7,26.1,96,65,Early Blight
24-07-22,33.6,26.6,91,64,Early Blight
25-07-22,33.1,25.6,93,65,Early Blight
26-07-22,32.8,26.7,89,61,Healthy
27-07-22,32.6,25.7,96,65,Early Blight
28-07-22,31.6,24.9,99,71,Early Blight
29-07-22,31,24.8,98,71,Early Blight
30-07-22,30.5,24.9,98,72,Early Blight
31-07-22,30.9,24.5,97,71,Early Blight
01-08-22,30.5,24.3,96,70,Early Blight
02-08-22,33.8,25.6,97,62,Early Blight
03-08-22,34.3,25.1,94,59,Early Blight
04-08-22,33.7,25.9,94,66,Early Blight
05-08-22,31.1,25,97,74,Early Blight
06-08-22,32.3,25.6,97,70,Early Blight
07-08-22,33.2,25.7,99,63,Early Blight
08-08-22,33.9,26.3,99,58,Early Blight
09-08-22,34.5,27.1,97,60,Early Blight
10-08-22,35.9,27.3,95,52,Healthy
11-08-22,32.3,26.2,88,64,Healthy
12-08-22,35,26.1,89,49,Healthy
13-08-22,35.6,26.5,88,50,Healthy
14-08-22,34.4,26.2,93,60,Early Blight
15-08-22,33,25.5,94,62,Early Blight
16-08-22,34.1,25.7,88,51,Healthy
17-08-22,32.1,26.6,86,60,Healthy
18-08-22,33.1,26.3,88,59,Healthy
19-08-22,34.3,27,84,51,Healthy
20-08-22,34.2,25.4,94,48,Early Blight
21-08-22,34.7,26.4,92,51,Early Blight
22-08-22,35.1,27.3,85,49,Healthy
23-08-22,35.1,27.6,82,53,Healthy
24-08-22,33.9,25.8,93,52,Early Blight
25-08-22,34,26.1,90,47,Healthy
26-08-22,33.3,26.5,83,54,Healthy
27-08-22,34.4,27.3,81,51,Healthy
28-08-22,34.2,25.6,92,50,Early Blight
29-08-22,33.5,26.2,90,55,Healthy
30-08-22,34,24.3,96,54,Early Blight
31-08-22,35.8,26.9,81,43,Healthy
01-09-22,36.7,27.4,75,38,Healthy
02-09-22,36.9,27.7,73,37,Healthy
03-09-22,36.6,27,77,36,Healthy
04-09-22,35.5,26.7,73,45,Healthy
05-09-22,35.5,24.7,98,45,Healthy
06-09-22,32.9,25,99,55,Early Blight
07-09-22,34.2,25.3,93,46,Early Blight
08-09-22,34.9,26.6,81,45,Healthy
09-09-22,35.3,26.8,84,48,Healthy
10-09-22,34.8,26.9,85,52,Healthy
11-09-22,33.9,25.5,87,51,Healthy
12-09-22,34.2,24.5,93,46,Early Blight
13-09-22,34.9,25.8,90,45,Healthy
14-09-22,34.8,25.8,87,45,Healthy
15-09-22,34.1,25.7,85,48,Healthy
16-09-22,34.2,23.3,95,50,Early Blight
17-09-22,35.4,25.7,85,41,Healthy
18-09-22,36,25,85,37,Healthy
19-09-22,36.5,25.4,80,33,Healthy
20-09-22,34.7,24.9,91,41,Early Blight
21-09-22,32.1,24.6,95,57,Early Blight
22-09-22,33.2,24.2,99,54,Early Blight
23-09-22,32.4,24.6,94,54,Early Blight
24-09-22,28.1,22.9,93,71,Early Blight
25-09-22,30,22.5,92,62,Early Blight
26-09-22,30.8,22.7,93,59,Early Blight
27-09-22,31.4,23.1,94,56,Early Blight
28-09-22,31.9,22.7,93,53,Early Blight
29-09-22,33,22.9,90,46,Healthy
30-09-22,33.6,23,86,42,Healthy
01-10-22,34.2,22.9,82,38,Healthy
02-10-22,34.1,22.8,82,37,Healthy
03-10-22,34.3,22.9,71,38,Healthy
04-10-22,34.7,21.3,75,33,Healthy
05-10-22,34.4,20.5,77,30,Healthy
06-10-22,33.4,21.1,83,32,Healthy
07-10-22,31.3,21.4,95,49,Early Blight
08-10-22,31,21.2,96,45,Early Blight
09-10-22,30.4,21.7,95,51,Early Blight
10-10-22,28.3,19.8,97,59,Early Blight
11-10-22,28.7,19,98,60,Early Blight
12-10-22,29.4,18.4,98,46,Early Blight
13-10-22,30.8,18.7,87,38,Healthy
14-10-22,31.2,18.4,85,35,Healthy
15-10-22,31.7,18.5,80,32,Healthy
16-10-22,31.9,18.1,80,31,Healthy
17-10-22,32.1,18.1,78,28,Healthy
18-10-22,32,17.2,76,28,Healthy
19-10-22,31.6,18,78,32,Healthy
20-10-22,29.7,16.9,83,44,Healthy
21-10-22,28.9,16.4,82,48,Healthy
22-10-22,29.5,15.6,75,27,Healthy
23-10-22,29.5,15,79,29,Healthy
24-10-22,29.3,16.2,77,29,Healthy
25-10-22,30.2,15.8,85,32,Healthy
26-10-22,30.6,15.6,90,33,Healthy
27-10-22,30.4,16.1,89,34,Healthy
28-10-22,30.2,16,93,35,Early Blight
29-10-22,30.5,16.4,89,31,Healthy
30-10-22,30.1,16.3,87,37,Healthy
31-10-22,30.4,17.6,83,37,Healthy
01-11-22,28.5,17.9,78,46,Healthy
02-11-22,29.4,16.7,82,38,Healthy
03-11-22,29.9,17,92,41,Early Blight
04-11-22,30.1,17.2,93,46,Early Blight
05-11-22,29.5,18.3,90,53,Healthy
06-11-22,27.5,16.6,95,56,Early Blight
07-11-22,25.4,16.3,97,64,Early Blight
08-11-22,26.3,14.8,97,58,Early Blight
09-11-22,24,13.9,96,64,Late Blight
10-11-22,25.5,13.9,93,44,Late Blight
11-11-22,25,13.1,87,45,Late Blight
12-11-22,25.6,12.6,90,41,Late Blight
13-11-22,25.1,13.6,89,45,Late Blight
14-11-22,22.6,13.2,92,52,Late Blight
15-11-22,23.6,13,92,51,Late Blight
16-11-22,23.1,12.4,94,46,Late Blight
17-11-22,24.2,10.2,92,30,Late Blight
18-11-22,23.7,9.8,91,38,Late Blight
19-11-22,23.6,10,94,39,Late Blight
20-11-22,23.6,10.7,89,37,Late Blight
21-11-22,23.6,9.3,93,39,Late Blight
22-11-22,24.5,9.5,91,34,Late Blight
23-11-22,24.3,8.5,93,35,Early Blight
24-11-22,25.1,9.3,93,38,Late Blight
25-11-22,25.2,9.5,95,31,Late Blight
26-11-22,24.6,10.6,94,36,Late Blight
27-11-22,24.3,10.1,89,35,Late Blight
28-11-22,24.1,9.1,92,40,Late Blight
29-11-22,24.3,9.2,97,40,Late Blight
30-11-22,23.8,9.9,97,44,Late Blight
01-12-22,23.8,9.6,95,39,Late Blight
02-12-22,22.9,10.2,95,47,Late Blight
03-12-22,23.2,9.5,97,44,Late Blight
04-12-22,23.2,9.2,94,41,Late Blight
05-12-22,22.6,9.1,92,42,Late Blight
06-12-22,23.1,8.8,94,39,Early Blight
07-12-22,23.4,8.8,91,36,Early Blight
08-12-22,22.7,10.3,93,48,Late Blight
09-12-22,24.1,9.9,90,36,Late Blight
10-12-22,24.7,10.9,81,32,Late Blight
11-12-22,24.4,10.7,76,32,Late Blight
12-12-22,23.4,9,83,27,Late Blight
13-12-22,24,8.5,75,28,Healthy
14-12-22,22.2,7.9,88,31,Healthy
15-12-22,22.5,8,83,28,Healthy
16-12-22,22.2,6.8,90,36,Healthy
17-12-22,22.5,7.1,92,42,Early Blight
18-12-22,22.2,9.7,94,46,Late Blight
19-12-22,21.2,8.5,97,43,Early Blight
20-12-22,20.7,8.5,91,45,Early Blight
21-12-22,20.2,8,96,46,Early Blight
22-12-22,19.7,5,100,51,Early Blight
23-12-22,16.8,5.9,100,66,Early Blight
24-12-22,16.6,6.3,99,62,Early Blight
25-12-22,16.7,5.3,100,55,Early Blight
26-12-22,17.9,5.4,99,52,Early Blight
27-12-22,17.9,5.5,100,54,Early Blight
28-12-22,19.2,5.2,98,51,Early Blight
29-12-22,15.2,9.1,97,77,Late Blight
30-12-22,18.9,7.7,96,59,Early Blight
31-12-22,18.2,6.3,98,53,Early Blight
01-01-23,16.4,4.2,100,57,Early Blight
02-01-23,16.5,3.1,100,60,Early Blight
03-01-23,16.8,3.7,100,58,Early Blight
04-01-23,17,1.7,100,55,Early Blight
05-01-23,15.6,2.4,100,66,Early Blight
06-01-23,12.7,3.3,100,79,Early Blight
07-01-23,14.5,5,100,73,Early Blight
08-01-23,16.2,5.7,100,72,Early Blight
09-01-23,16.6,5.6,100,68,Early Blight
10-01-23,17.7,6.1,100,71,Early Blight
11-01-23,15.8,8,99,76,Early Blight
12-01-23,18.3,8.2,99,66,Early Blight
13-01-23,16.2,5.5,100,62,Early Blight
14-01-23,15.4,2.8,99,55,Early Blight
15-01-23,15.4,2.6,79,36,Healthy
16-01-23,15.8,2.1,88,36,Healthy
17-01-23,16.6,1.6,83,32,Healthy
18-01-23,16.5,2.3,83,35,Healthy
19-01-23,18.6,8.1,83,39,Healthy
20-01-23,14.4,6,97,65,Early Blight
21-01-23,17.6,7.3,96,50,Early Blight
22-01-23,18.4,8.9,87,45,Healthy
23-01-23,19.1,8.8,80,44,Healthy
24-01-23,18.4,7.9,89,47,Healthy
25-01-23,18.4,6.9,100,46,Early Blight
26-01-23,17.3,4.3,99,37,Early Blight
27-01-23,18.4,3.2,88,30,Healthy
28-01-23,19.9,4.8,89,36,Healthy
29-01-23,19.2,5.8,94,48,Early Blight
30-01-23,18.8,6.9,100,62,Early Blight
31-01-23,18.9,7.5,100,50,Early Blight
01-02-23,20.9,6.4,91,37,Early Blight
02-02-23,22.9,6.9,85,30,Healthy
03-02-23,23.5,8.1,96,32,Early Blight
04-02-23,24.2,8.8,95,31,Early Blight
05-02-23,24.3,8.4,88,28,Healthy
06-02-23,23.2,12.1,83,42,Late Blight
07-02-23,23.5,9.2,82,28,Late Blight
08-02-23,24.6,9.4,84,21,Late Blight
09-02-23,22.5,9.6,90,38,Late Blight
10-02-23,25.2,9.7,97,28,Late Blight
11-02-23,22.9,8.6,97,22,Early Blight
12-02-23,21.1,7,52,15,Healthy
13-02-23,23.2,7.7,50,14,Healthy
14-02-23,24.9,8.3,67,19,Healthy
15-02-23,28.4,10.4,70,22,Healthy
16-02-23,28.8,11.5,90,27,Healthy
17-02-23,28.5,11.1,95,30,Early Blight
18-02-23,28.3,12.9,96,34,Early Blight
19-02-23,27.7,12.9,94,39,Early Blight
20-02-23,27.9,13.9,93,41,Early Blight
21-02-23,28.4,11.9,84,28,Healthy
22-02-23,27,12.9,80,25,Late Blight
23-02-23,28.4,11.8,88,18,Healthy
24-02-23,28.5,11.9,69,24,Healthy
25-02-23,28.5,11.9,83,31,Healthy
26-02-23,27.2,13.3,91,37,Early Blight
27-02-23,28.6,13.4,89,25,Healthy
28-02-23,20.5,15,93,65,Early Blight
01-03-23,25.4,14.9,92,45,Early Blight
02-03-23,26.6,14.4,91,41,Early Blight
03-03-23,27.2,14,94,33,Early Blight
04-03-23,27.2,13.9,86,40,Healthy
05-03-23,27.9,13.7,85,32,Healthy
06-03-23,28.8,13.8,83,24,Healthy
07-03-23,28.5,13.3,75,25,Healthy
08-03-23,28.6,13.9,79,29,Healthy
09-03-23,28.9,14.4,73,28,Healthy
10-03-23,29.7,14.6,80,26,Healthy
11-03-23,30.5,15.1,82,28,Healthy
12-03-23,30.9,15.8,86,30,Healthy
13-03-23,29.4,15.4,90,38,Healthy
14-03-23,30.9,15.9,93,28,Early Blight
15-03-23,30.9,16.2,87,30,Healthy
16-03-23,30.3,17.1,81,27,Healthy
17-03-23,25.1,15.9,94,48,Early Blight
18-03-23,24.3,13.7,97,54,Late Blight
19-03-23,24.6,13.9,99,51,Late Blight
20-03-23,24.7,14.1,99,52,Early Blight
21-03-23,25.2,14.1,98,50,Early Blight
22-03-23,25.9,14.7,93,42,Early Blight
23-03-23,25.6,15.4,93,46,Early Blight
24-03-23,23.3,15.5,97,64,Early Blight
25-03-23,24.7,12.1,97,53,Late Blight
26-03-23,24.2,12.8,98,45,Late Blight
27-03-23,26,13.4,92,40,Late Blight
28-03-23,27.8,15.8,77,35,Healthy
29-03-23,29.4,15.4,87,34,Healthy
30-03-23,26.7,17,94,51,Early Blight
31-03-23,23.2,15,97,64,Early Blight
01-04-23,23.2,13.7,100,65,Early Blight
02-04-23,25.5,14.7,99,52,Early Blight
03-04-23,24.8,14.7,95,56,Early Blight
04-04-23,26.2,13.3,100,44,Early Blight
05-04-23,27.8,13.9,92,35,Early Blight
06-04-23,28.1,15.1,92,37,Early Blight
07-04-23,29.1,15,77,30,Healthy
08-04-23,30.9,14.7,79,22,Healthy
09-04-23,31.9,15.8,65,23,Healthy
10-04-23,33.5,16.8,74,19,Healthy
11-04-23,34.4,17.7,69,21,Healthy
12-04-23,35.6,19.1,67,16,Healthy
13-04-23,35.9,19.7,58,19,Healthy
14-04-23,36.5,19.7,61,18,Healthy
15-04-23,37.7,19.7,52,14,Healthy
16-04-23,36.9,22.1,49,22,Healthy
17-04-23,37.2,21.7,71,21,Healthy
18-04-23,35,20.8,82,28,Healthy
19-04-23,28,18.5,91,53,Early Blight
20-04-23,29.5,17.1,84,33,Healthy
21-04-23,29.4,16.1,82,28,Healthy
22-04-23,30.3,15.1,69,24,Healthy
23-04-23,31.8,15.3,69,18,Healthy
24-04-23,33.3,18.6,56,19,Healthy
25-04-23,34.2,19.2,58,19,Healthy
26-04-23,35.2,19.7,59,18,Healthy
27-04-23,34.2,20.5,56,22,Healthy
28-04-23,33.2,19.7,64,25,Healthy
29-04-23,33.3,19.4,76,25,Healthy
30-04-23,30.3,19.7,88,37,Healthy
01-05-23,26.6,18.6,89,54,Healthy
02-05-23,28.4,18.1,97,44,Early Blight
03-05-23,29.8,18.1,97,40,Early Blight
04-05-23,31.6,18.9,90,29,Healthy
05-05-23,32.8,19.9,81,32,Healthy
06-05-23,34.7,22.2,65,17,Healthy
07-05-23,35.6,19.5,60,17,Healthy
08-05-23,34.4,19.1,72,16,Healthy
09-05-23,34.3,20.3,70,16,Healthy
10-05-23,35.9,19.2,45,14,Healthy
11-05-23,38,20.7,50,15,Healthy
12-05-23,39,20.3,59,14,Healthy
13-05-23,39.6,24.8,45,15,Healthy
14-05-23,38.6,23.5,44,14,Healthy
15-05-23,39.1,22.5,65,14,Healthy
16-05-23,39.2,23.2,55,15,Healthy
17-05-23,38.8,25,44,16,Healthy
18-05-23,34.7,21.7,82,27,Healthy
19-05-23,37.5,22.6,66,19,Healthy
20-05-23,40.3,22.6,56,14,Healthy
21-05-23,42.2,24.9,43,11,Healthy
22-05-23,41.8,25.2,52,16,Healthy
23-05-23,40.6,26.4,62,24,Healthy
24-05-23,34.7,22.9,78,33,Healthy
25-05-23,33.5,21.8,84,39,Healthy
26-05-23,30.7,21.8,83,45,Healthy
27-05-23,33.8,21.6,82,38,Healthy
28-05-23,34.6,22.3,78,28,Healthy
29-05-23,30.7,22.4,86,50,Healthy
30-05-23,32.1,21.8,82,34,Healthy
31-05-23,26.2,20,98,67,Early Blight
01-06-23,27.8,18.3,98,58,Early Blight
02-06-23,29.4,19.6,98,48,Early Blight
03-06-23,32.5,20.4,86,40,Healthy
04-06-23,34.4,23.2,71,35,Healthy
05-06-23,36.1,23.3,61,26,Healthy
06-06-23,35.5,22.8,82,34,Healthy
07-06-23,34.3,23.4,75,36,Healthy
08-06-23,36,24.3,70,37,Healthy
09-06-23,38.4,24,71,29,Healthy
10-06-23,38.6,27.1,65,35,Healthy
11-06-23,36.7,24.6,80,37,Healthy
12-06-23,38.6,26.8,80,34,Healthy
13-06-23,40,28.6,77,31,Healthy
14-06-23,38.4,27,71,36,Healthy
15-06-23,34.5,25.4,84,48,Healthy
16-06-23,35.1,26.6,78,41,Healthy
17-06-23,37.5,26.6,79,37,Healthy
18-06-23,37,27.7,81,46,Healthy
19-06-23,37.8,26.9,80,36,Healthy
20-06-23,39.3,28.3,74,37,Healthy
21-06-23,40.2,29.8,65,35,Healthy
22-06-23,41.9,30.2,68,30,Healthy
23-06-23,41.7,31.2,60,32,Healthy
24-06-23,40.1,30.3,78,33,Healthy
25-06-23,40.5,27.9,85,32,Healthy
26-06-23,31.9,25,93,62,Early Blight
27-06-23,35.1,25.9,90,49,Healthy
28-06-23,36.7,25.2,93,49,Healthy
29-06-23,35.3,25.8,87,49,Healthy
30-06-23,36.2,27,84,47,Healthy
01-07-23,37,27.3,81,41,Healthy
02-07-23,36.7,28.1,79,45,Healthy
03-07-23,39.2,29.7,78,39,Healthy
04-07-23,39.8,28.6,88,36,Healthy
05-07-23,31.9,26,95,68,Early Blight
06-07-23,34.5,24.2,93,57,Early Blight
07-07-23,34,26.2,91,59,Early Blight
08-07-23,27.5,24.1,94,81,Early Blight
09-07-23,31.3,24.8,98,67,Early Blight
10-07-23,31.6,23.9,96,63,Early Blight
11-07-23,34.9,24.8,96,53,Early Blight
12-07-23,36.2,26.3,93,49,Healthy
13-07-23,35,26.8,90,55,Healthy
14-07-23,35,27.1,90,53,Healthy
15-07-23,35.8,27.6,90,52,Healthy
16-07-23,34.7,26.6,94,57,Early Blight
17-07-23,34.9,27.4,96,60,Early Blight
18-07-23,34.9,27.4,92,63,Early Blight
19-07-23,34.4,27.6,92,59,Early Blight
20-07-23,35.3,28,91,55,Healthy
21-07-23,36.4,27.2,92,55,Healthy
22-07-23,32.2,26.1,95,71,Early Blight
23-07-23,34,27.2,90,62,Healthy
24-07-23,34.1,27.1,91,64,Early Blight
25-07-23,34.7,26.3,94,63,Early Blight
26-07-23,33.2,25,96,65,Early Blight
27-07-23,32.2,25.5,96,66,Early Blight
28-07-23,32.7,24.3,98,65,Early Blight
29-07-23,32.8,24.8,99,68,Early Blight
30-07-23,34,26.2,98,56,Early Blight
31-07-23,34.5,27.1,89,58,Healthy
01-08-23,35.6,27.5,85,55,Healthy
02-08-23,36.3,25.4,96,55,Healthy
03-08-23,35.2,26,93,58,Healthy
04-08-23,36.3,26.3,95,54,Healthy
05-08-23,35.4,27.6,91,54,Healthy
06-08-23,35.5,25.2,95,57,Healthy
07-08-23,35,26.7,92,53,Early Blight
08-08-23,35.2,25.2,92,55,Healthy
09-08-23,36.3,26,91,51,Healthy
10-08-23,35.4,26.9,91,58,Healthy
11-08-23,36.4,28.3,93,49,Healthy
12-08-23,36.7,28.2,72,46,Healthy
13-08-23,36.7,27,90,47,Healthy
14-08-23,35.6,26.9,85,49,Healthy
